instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_celcius,hum_percent,windspeed_kmh,temp_group,hum_group,windspeed_group
9613,2012-02-10,1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,19,134,153,11.5,45.0,7.0,Rendah,Rendah,Rendah
9614,2012-02-10,1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343,8,168,176,12.3,42.0,9.0,Rendah,Rendah,Sedang
9615,2012-02-10,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,22,170,192,12.3,42.0,6.0,Rendah,Rendah,Rendah
9616,2012-02-10,1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,8,138,146,13.1,39.0,6.0,Rendah,Rendah,Rendah
9617,2012-02-10,1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,27,164,191,13.1,45.0,9.0,Rendah,Rendah,Sedang
9618,2012-02-10,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,28,240,268,13.9,42.0,17.0,Rendah,Rendah,Tinggi
9619,2012-02-10,1,1,2,17,0,5,1,2,0.34,0.3333,0.42,0.194,15,381,396,13.9,42.0,13.0,Rendah,Rendah,Sedang
9620,2012-02-10,1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,14,345,359,12.3,61.0,9.0,Rendah,Sedang,Sedang
9621,2012-02-10,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0.0,16,246,262,13.1,57.0,0.0,Rendah,Sedang,Rendah
9622,2012-02-10,1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0.0,7,144,151,13.1,57.0,0.0,Rendah,Sedang,Rendah
9623,2012-02-10,1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,14,108,122,13.1,66.0,6.0,Rendah,Tinggi,Rendah
9624,2012-02-10,1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0.0,11,102,113,13.1,66.0,0.0,Rendah,Tinggi,Rendah
9625,2012-02-10,1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,1,64,65,12.3,70.0,6.0,Rendah,Tinggi,Rendah
9626,2012-02-11,1,1,2,0,0,6,0,2,0.3,0.303,0.7,0.1343,3,50,53,12.3,70.0,9.0,Rendah,Tinggi,Sedang
9627,2012-02-11,1,1,2,1,0,6,0,3,0.28,0.2879,0.81,0.1343,2,43,45,11.5,81.0,9.0,Rendah,Sangat Tinggi,Sedang
9628,2012-02-11,1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.194,2,24,26,10.7,81.0,13.0,Rendah,Sangat Tinggi,Sedang
9629,2012-02-11,1,1,2,3,0,6,0,3,0.24,0.2273,0.87,0.2239,0,9,9,9.8,87.0,15.0,Rendah,Sangat Tinggi,Tinggi
9630,2012-02-11,1,1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,0,4,4,9.8,87.0,15.0,Rendah,Sangat Tinggi,Tinggi
9631,2012-02-11,1,1,2,5,0,6,0,3,0.22,0.2273,0.93,0.1642,0,2,2,9.0,93.0,11.0,Rendah,Sangat Tinggi,Sedang
9632,2012-02-11,1,1,2,6,0,6,0,3,0.22,0.2273,0.93,0.1343,1,8,9,9.0,93.0,9.0,Rendah,Sangat Tinggi,Sedang
9633,2012-02-11,1,1,2,7,0,6,0,3,0.22,0.2273,0.93,0.1343,0,19,19,9.0,93.0,9.0,Rendah,Sangat Tinggi,Sedang
9634,2012-02-11,1,1,2,8,0,6,0,3,0.22,0.2273,0.93,0.1343,1,77,78,9.0,93.0,9.0,Rendah,Sangat Tinggi,Sedang
9635,2012-02-11,1,1,2,9,0,6,0,3,0.22,0.2424,0.93,0.1045,5,85,90,9.0,93.0,7.0,Rendah,Sangat Tinggi,Rendah
9636,2012-02-11,1,1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,23,143,166,9.0,93.0,7.0,Rendah,Sangat Tinggi,Rendah
9637,2012-02-11,1,1,2,11,0,6,0,2,0.24,0.2576,0.81,0.1045,26,157,183,9.8,81.0,7.0,Rendah,Sangat Tinggi,Rendah
9638,2012-02-11,1,1,2,12,0,6,0,2,0.26,0.2576,0.81,0.1642,25,196,221,10.7,81.0,11.0,Rendah,Sangat Tinggi,Sedang
9639,2012-02-11,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,18,217,235,10.7,81.0,19.0,Rendah,Sangat Tinggi,Sangat Tinggi
9640,2012-02-11,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,38,205,243,10.7,81.0,17.0,Rendah,Sangat Tinggi,Tinggi
9641,2012-02-11,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,12,112,124,12.3,61.0,20.0,Rendah,Sedang,Sangat Tinggi
9642,2012-02-11,1,1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,12,134,146,9.0,75.0,28.0,Rendah,Tinggi,Sangat Tinggi
9643,2012-02-11,1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,13,131,144,9.0,69.0,31.0,Rendah,Tinggi,Sangat Tinggi
9644,2012-02-11,1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,3,105,108,9.0,47.0,44.0,Rendah,Rendah,Sangat Tinggi
9645,2012-02-11,1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,2,85,87,8.2,40.0,37.0,Rendah,Rendah,Sangat Tinggi
9646,2012-02-11,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,1,62,63,6.6,43.0,37.0,Rendah,Rendah,Sangat Tinggi
9647,2012-02-11,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,5,43,48,5.7,43.0,43.0,Rendah,Rendah,Sangat Tinggi
9648,2012-02-11,1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,0,46,46,5.7,39.0,26.0,Rendah,Rendah,Sangat Tinggi
9649,2012-02-11,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,0,20,20,4.9,50.0,33.0,Rendah,Sedang,Sangat Tinggi
9650,2012-02-12,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,0,21,21,4.1,68.0,26.0,Rendah,Tinggi,Sangat Tinggi
9651,2012-02-12,1,1,2,1,0,0,0,3,0.08,0.0455,0.79,0.4627,0,24,24,3.3,79.0,31.0,Rendah,Sangat Tinggi,Sangat Tinggi
9652,2012-02-12,1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,1,26,27,4.1,58.0,39.0,Rendah,Sedang,Sangat Tinggi
9653,2012-02-12,1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,0,14,14,4.1,46.0,46.0,Rendah,Rendah,Sangat Tinggi
9654,2012-02-12,1,1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,0,1,1,4.1,46.0,48.0,Rendah,Rendah,Sangat Tinggi
9655,2012-02-12,1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881,0,3,3,4.1,49.0,26.0,Rendah,Sedang,Sangat Tinggi
9656,2012-02-12,1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,0,2,2,4.1,49.0,26.0,Rendah,Sedang,Sangat Tinggi
9657,2012-02-12,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,0,18,18,3.3,53.0,13.0,Rendah,Sedang,Sedang
9658,2012-02-12,1,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,0,26,26,3.3,53.0,17.0,Rendah,Sedang,Tinggi
9659,2012-02-12,1,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,3,60,63,4.1,49.0,20.0,Rendah,Sedang,Sangat Tinggi
9660,2012-02-12,1,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,8,83,91,4.9,42.0,24.0,Rendah,Rendah,Sangat Tinggi
9661,2012-02-12,1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,3,121,124,4.9,42.0,20.0,Rendah,Rendah,Sangat Tinggi
9662,2012-02-12,1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,7,133,140,5.7,39.0,43.0,Rendah,Rendah,Sangat Tinggi
9663,2012-02-12,1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,10,128,138,6.6,40.0,30.0,Rendah,Rendah,Sangat Tinggi
9664,2012-02-12,1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,9,102,111,6.6,40.0,35.0,Rendah,Rendah,Sangat Tinggi
9665,2012-02-12,1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,5,150,155,6.6,40.0,37.0,Rendah,Rendah,Sangat Tinggi
9666,2012-02-12,1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,16,148,164,8.2,34.0,31.0,Rendah,Rendah,Sangat Tinggi
9667,2012-02-12,1,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,4,83,87,7.4,37.0,28.0,Rendah,Rendah,Sangat Tinggi
9668,2012-02-12,1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,4,92,96,6.6,40.0,31.0,Rendah,Rendah,Sangat Tinggi
9669,2012-02-12,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,2,78,80,6.6,40.0,19.0,Rendah,Rendah,Sangat Tinggi
9670,2012-02-12,1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,1,56,57,5.7,42.0,22.0,Rendah,Rendah,Sangat Tinggi
9671,2012-02-12,1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,0,36,36,5.7,43.0,20.0,Rendah,Rendah,Sangat Tinggi
9672,2012-02-12,1,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,0,28,28,5.7,43.0,11.0,Rendah,Rendah,Sedang
9673,2012-02-12,1,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,0,23,23,5.7,43.0,15.0,Rendah,Rendah,Tinggi
9674,2012-02-13,1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,0,9,9,5.7,46.0,15.0,Rendah,Rendah,Tinggi
9675,2012-02-13,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0,6,6,4.9,50.0,15.0,Rendah,Sedang,Tinggi
9676,2012-02-13,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,0,4,4,5.7,46.0,13.0,Rendah,Rendah,Sedang
9677,2012-02-13,1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,0,1,1,4.9,54.0,7.0,Rendah,Sedang,Rendah
9678,2012-02-13,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,0,2,2,4.9,54.0,6.0,Rendah,Sedang,Rendah
9679,2012-02-13,1,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,0,17,17,4.1,58.0,9.0,Rendah,Sedang,Sedang
9680,2012-02-13,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,1,71,72,4.1,54.0,15.0,Rendah,Sedang,Tinggi
9681,2012-02-13,1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,1,194,195,4.1,54.0,13.0,Rendah,Sedang,Sedang
9682,2012-02-13,1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,4,413,417,4.1,54.0,9.0,Rendah,Sedang,Sedang
9683,2012-02-13,1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,7,198,205,4.9,50.0,13.0,Rendah,Sedang,Sedang
9684,2012-02-13,1,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,1,70,71,5.7,50.0,9.0,Rendah,Sedang,Sedang
9685,2012-02-13,1,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.194,5,85,90,9.0,37.0,13.0,Rendah,Rendah,Sedang
9686,2012-02-13,1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,7,111,118,11.5,28.0,22.0,Rendah,Rendah,Sangat Tinggi
9687,2012-02-13,1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,11,129,140,13.1,22.0,15.0,Rendah,Rendah,Tinggi
9688,2012-02-13,1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,10,125,135,13.9,23.0,7.0,Rendah,Rendah,Rendah
9689,2012-02-13,1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,10,145,155,14.8,27.0,9.0,Sedang,Rendah,Sedang
9690,2012-02-13,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.194,5,206,211,14.8,23.0,13.0,Sedang,Rendah,Sedang
9691,2012-02-13,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,8,399,407,14.8,23.0,13.0,Sedang,Rendah,Sedang
9692,2012-02-13,1,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,6,399,405,13.9,25.0,17.0,Rendah,Rendah,Tinggi
9693,2012-02-13,1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,7,256,263,13.9,25.0,9.0,Rendah,Rendah,Sedang
9694,2012-02-13,1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,4,210,214,12.3,42.0,11.0,Rendah,Rendah,Sedang
9695,2012-02-13,1,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,2,145,147,11.5,45.0,9.0,Rendah,Rendah,Sedang
9696,2012-02-13,1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,3,99,102,10.7,56.0,7.0,Rendah,Sedang,Rendah
9697,2012-02-13,1,1,2,23,0,1,1,1,0.28,0.3182,0.41,0.0,2,34,36,11.5,41.0,0.0,Rendah,Rendah,Rendah
9698,2012-02-14,1,1,2,0,0,2,1,2,0.26,0.303,0.6,0.0,0,14,14,10.7,60.0,0.0,Rendah,Sedang,Rendah
9699,2012-02-14,1,1,2,1,0,2,1,2,0.26,0.303,0.56,0.0,0,6,6,10.7,56.0,0.0,Rendah,Sedang,Rendah
9700,2012-02-14,1,1,2,2,0,2,1,2,0.28,0.3182,0.41,0.0,0,3,3,11.5,41.0,0.0,Rendah,Rendah,Rendah
9701,2012-02-14,1,1,2,3,0,2,1,2,0.26,0.303,0.52,0.0,0,3,3,10.7,52.0,0.0,Rendah,Sedang,Rendah
9702,2012-02-14,1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,0,2,2,10.7,65.0,7.0,Rendah,Tinggi,Rendah
9703,2012-02-14,1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,2,20,22,10.7,65.0,7.0,Rendah,Tinggi,Rendah
9704,2012-02-14,1,1,2,6,0,2,1,2,0.26,0.303,0.56,0.0,1,89,90,10.7,56.0,0.0,Rendah,Sedang,Rendah
9705,2012-02-14,1,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,4,276,280,9.8,60.0,6.0,Rendah,Sedang,Rendah
9706,2012-02-14,1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0.0,3,510,513,9.8,70.0,0.0,Rendah,Tinggi,Rendah
9707,2012-02-14,1,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,6,256,262,10.7,56.0,6.0,Rendah,Sedang,Rendah
9708,2012-02-14,1,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,8,90,98,10.7,60.0,9.0,Rendah,Sedang,Sedang
9709,2012-02-14,1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,5,107,112,12.3,45.0,11.0,Rendah,Rendah,Sedang
9710,2012-02-14,1,1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,10,162,172,12.3,52.0,15.0,Rendah,Sedang,Tinggi
9711,2012-02-14,1,1,2,13,0,2,1,2,0.36,0.3333,0.4,0.2537,6,167,173,14.8,40.0,17.0,Sedang,Rendah,Tinggi
9712,2012-02-14,1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,13,111,124,16.4,40.0,15.0,Sedang,Rendah,Tinggi
9713,2012-02-14,1,1,2,15,0,2,1,2,0.42,0.4242,0.38,0.4478,7,138,145,17.2,38.0,30.0,Sedang,Rendah,Sangat Tinggi
9714,2012-02-14,1,1,2,16,0,2,1,1,0.42,0.4242,0.35,0.2985,15,251,266,17.2,35.0,20.0,Sedang,Rendah,Sangat Tinggi
9715,2012-02-14,1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,19,504,523,17.2,38.0,24.0,Sedang,Rendah,Sangat Tinggi
9716,2012-02-14,1,1,2,18,0,2,1,2,0.38,0.3939,0.46,0.2985,8,398,406,15.6,46.0,20.0,Sedang,Rendah,Sangat Tinggi
9717,2012-02-14,1,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,11,270,281,14.8,50.0,11.0,Sedang,Sedang,Sedang
9718,2012-02-14,1,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,6,178,184,15.6,46.0,9.0,Sedang,Rendah,Sedang
9719,2012-02-14,1,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,4,105,109,14.8,50.0,7.0,Sedang,Sedang,Rendah
9720,2012-02-14,1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,5,72,77,14.8,50.0,7.0,Sedang,Sedang,Rendah
9721,2012-02-14,1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,2,55,57,14.8,50.0,6.0,Sedang,Sedang,Rendah
9722,2012-02-15,1,1,2,0,0,3,1,1,0.32,0.3485,0.57,0.0,0,22,22,13.1,57.0,0.0,Rendah,Sedang,Rendah
9723,2012-02-15,1,1,2,1,0,3,1,1,0.34,0.3636,0.53,0.0,0,5,5,13.9,53.0,0.0,Rendah,Sedang,Rendah
9724,2012-02-15,1,1,2,2,0,3,1,1,0.3,0.3333,0.61,0.0,0,4,4,12.3,61.0,0.0,Rendah,Sedang,Rendah
9725,2012-02-15,1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0.0,0,3,3,11.5,75.0,0.0,Rendah,Tinggi,Rendah
9726,2012-02-15,1,1,2,4,0,3,1,1,0.28,0.2879,0.7,0.1045,0,1,1,11.5,70.0,7.0,Rendah,Tinggi,Rendah
9727,2012-02-15,1,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,0,25,25,11.5,70.0,7.0,Rendah,Tinggi,Rendah
9728,2012-02-15,1,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,3,92,95,12.3,61.0,9.0,Rendah,Sedang,Sedang
9729,2012-02-15,1,1,2,7,0,3,1,2,0.3,0.2879,0.65,0.194,3,318,321,12.3,65.0,13.0,Rendah,Tinggi,Sedang
9730,2012-02-15,1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,7,508,515,13.1,61.0,24.0,Rendah,Sedang,Sangat Tinggi
9731,2012-02-15,1,1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,5,226,231,13.1,61.0,22.0,Rendah,Sedang,Sangat Tinggi
9732,2012-02-15,1,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,12,108,120,13.9,57.0,20.0,Rendah,Sedang,Sangat Tinggi
9733,2012-02-15,1,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,13,125,138,14.8,53.0,19.0,Sedang,Sedang,Sangat Tinggi
9734,2012-02-15,1,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,11,152,163,15.6,46.0,26.0,Sedang,Rendah,Sangat Tinggi
9735,2012-02-15,1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,11,159,170,16.4,43.0,19.0,Sedang,Rendah,Sangat Tinggi
9736,2012-02-15,1,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,6,128,134,17.2,41.0,24.0,Sedang,Rendah,Sangat Tinggi
9737,2012-02-15,1,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,7,164,171,17.2,41.0,15.0,Sedang,Rendah,Tinggi
9738,2012-02-15,1,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,9,222,231,17.2,38.0,13.0,Sedang,Rendah,Sedang
9739,2012-02-15,1,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.194,17,470,487,17.2,38.0,13.0,Sedang,Rendah,Sedang
9740,2012-02-15,1,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,9,459,468,16.4,40.0,15.0,Sedang,Rendah,Tinggi
9741,2012-02-15,1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,9,302,311,15.6,43.0,11.0,Sedang,Rendah,Sedang
9742,2012-02-15,1,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,4,207,211,14.8,46.0,11.0,Sedang,Rendah,Sedang
9743,2012-02-15,1,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,8,170,178,13.9,53.0,11.0,Rendah,Sedang,Sedang
9744,2012-02-15,1,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,3,104,107,13.9,49.0,7.0,Rendah,Sedang,Rendah
9745,2012-02-15,1,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,4,54,58,13.9,53.0,6.0,Rendah,Sedang,Rendah
9746,2012-02-16,1,1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,1,22,23,12.3,70.0,9.0,Rendah,Tinggi,Sedang
9747,2012-02-16,1,1,2,1,0,4,1,2,0.3,0.3333,0.7,0.0,0,5,5,12.3,70.0,0.0,Rendah,Tinggi,Rendah
9748,2012-02-16,1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,1,6,7,12.3,70.0,6.0,Rendah,Tinggi,Rendah
9749,2012-02-16,1,1,2,3,0,4,1,2,0.3,0.3333,0.61,0.0,0,1,1,12.3,61.0,0.0,Rendah,Sedang,Rendah
9750,2012-02-16,1,1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,0,3,3,12.3,70.0,6.0,Rendah,Tinggi,Rendah
9751,2012-02-16,1,1,2,5,0,4,1,2,0.3,0.3333,0.7,0.0,0,20,20,12.3,70.0,0.0,Rendah,Tinggi,Rendah
9752,2012-02-16,1,1,2,6,0,4,1,2,0.3,0.3182,0.7,0.0896,4,83,87,12.3,70.0,6.0,Rendah,Tinggi,Rendah
9753,2012-02-16,1,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,3,285,288,12.3,70.0,9.0,Rendah,Tinggi,Sedang
9754,2012-02-16,1,1,2,8,0,4,1,2,0.3,0.3182,0.7,0.0896,9,489,498,12.3,70.0,6.0,Rendah,Tinggi,Rendah
9755,2012-02-16,1,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,3,199,202,12.3,70.0,11.0,Rendah,Tinggi,Sedang
9756,2012-02-16,1,1,2,10,0,4,1,3,0.32,0.3333,0.7,0.1343,2,42,44,13.1,70.0,9.0,Rendah,Tinggi,Sedang
9757,2012-02-16,1,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,2,69,71,13.1,70.0,7.0,Rendah,Tinggi,Rendah
9758,2012-02-16,1,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,1,44,45,13.1,76.0,6.0,Rendah,Tinggi,Rendah
9759,2012-02-16,1,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,2,62,64,13.9,71.0,17.0,Rendah,Tinggi,Tinggi
9760,2012-02-16,1,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194,1,30,31,13.1,81.0,13.0,Rendah,Sangat Tinggi,Sedang
9761,2012-02-16,1,1,2,15,0,4,1,3,0.34,0.3636,0.76,0.0,3,50,53,13.9,76.0,0.0,Rendah,Tinggi,Rendah
9762,2012-02-16,1,1,2,16,0,4,1,3,0.34,0.3636,0.81,0.0,8,110,118,13.9,81.0,0.0,Rendah,Sangat Tinggi,Rendah
9763,2012-02-16,1,1,2,17,0,4,1,3,0.34,0.3636,0.87,0.0,8,281,289,13.9,87.0,0.0,Rendah,Sangat Tinggi,Rendah
9764,2012-02-16,1,1,2,18,0,4,1,3,0.34,0.3333,0.87,0.1343,8,345,353,13.9,87.0,9.0,Rendah,Sangat Tinggi,Sedang
9765,2012-02-16,1,1,2,19,0,4,1,2,0.32,0.3182,0.87,0.1642,4,254,258,13.1,87.0,11.0,Rendah,Sangat Tinggi,Sedang
9766,2012-02-16,1,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,5,211,216,13.1,87.0,9.0,Rendah,Sangat Tinggi,Sedang
9767,2012-02-16,1,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,3,142,145,13.9,81.0,7.0,Rendah,Sangat Tinggi,Rendah
9768,2012-02-16,1,1,2,22,0,4,1,2,0.32,0.3485,0.81,0.0,3,108,111,13.1,81.0,0.0,Rendah,Sangat Tinggi,Rendah
9769,2012-02-16,1,1,2,23,0,4,1,1,0.32,0.3333,0.81,0.0896,3,70,73,13.1,81.0,6.0,Rendah,Sangat Tinggi,Rendah
9770,2012-02-17,1,1,2,0,0,5,1,2,0.3,0.3333,0.87,0.0,2,32,34,12.3,87.0,0.0,Rendah,Sangat Tinggi,Rendah
9771,2012-02-17,1,1,2,1,0,5,1,2,0.3,0.3333,0.93,0.0,2,16,18,12.3,93.0,0.0,Rendah,Sangat Tinggi,Rendah
9772,2012-02-17,1,1,2,2,0,5,1,2,0.3,0.3182,0.93,0.1045,1,11,12,12.3,93.0,7.0,Rendah,Sangat Tinggi,Rendah
9773,2012-02-17,1,1,2,3,0,5,1,2,0.28,0.2879,0.93,0.1045,0,1,1,11.5,93.0,7.0,Rendah,Sangat Tinggi,Rendah
9774,2012-02-17,1,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194,0,1,1,11.5,93.0,13.0,Rendah,Sangat Tinggi,Sedang
9775,2012-02-17,1,1,2,5,0,5,1,2,0.28,0.2727,0.93,0.1642,0,16,16,11.5,93.0,11.0,Rendah,Sangat Tinggi,Sedang
9776,2012-02-17,1,1,2,6,0,5,1,2,0.28,0.2879,0.96,0.1343,1,70,71,11.5,96.0,9.0,Rendah,Sangat Tinggi,Sedang
9777,2012-02-17,1,1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,4,222,226,11.5,93.0,7.0,Rendah,Sangat Tinggi,Rendah
9778,2012-02-17,1,1,2,8,0,5,1,2,0.26,0.303,1.0,0.0,4,516,520,10.7,100.0,0.0,Rendah,Sangat Tinggi,Rendah
9779,2012-02-17,1,1,2,9,0,5,1,2,0.26,0.303,1.0,0.0,8,275,283,10.7,100.0,0.0,Rendah,Sangat Tinggi,Rendah
9780,2012-02-17,1,1,2,10,0,5,1,1,0.34,0.3182,0.71,0.2836,13,103,116,13.9,71.0,19.0,Rendah,Tinggi,Sangat Tinggi
9781,2012-02-17,1,1,2,11,0,5,1,1,0.36,0.3333,0.62,0.4179,9,133,142,14.8,62.0,28.0,Sedang,Sedang,Sangat Tinggi
9782,2012-02-17,1,1,2,12,0,5,1,1,0.38,0.3939,0.46,0.3881,21,177,198,15.6,46.0,26.0,Sedang,Rendah,Sangat Tinggi
9783,2012-02-17,1,1,2,13,0,5,1,1,0.4,0.4091,0.43,0.3582,34,171,205,16.4,43.0,24.0,Sedang,Rendah,Sangat Tinggi
9784,2012-02-17,1,1,2,14,0,5,1,1,0.4,0.4091,0.37,0.3582,33,137,170,16.4,37.0,24.0,Sedang,Rendah,Sangat Tinggi
9785,2012-02-17,1,1,2,15,0,5,1,1,0.42,0.4242,0.35,0.4179,41,180,221,17.2,35.0,28.0,Sedang,Rendah,Sangat Tinggi
9786,2012-02-17,1,1,2,16,0,5,1,1,0.42,0.4242,0.32,0.2985,56,251,307,17.2,32.0,20.0,Sedang,Rendah,Sangat Tinggi
9787,2012-02-17,1,1,2,17,0,5,1,1,0.42,0.4242,0.32,0.3284,36,429,465,17.2,32.0,22.0,Sedang,Rendah,Sangat Tinggi
